Date,Golden State Warriors,Rakuten,United Airlines,JPMorgan Chase,GoldenStateWarriors_adjusted,Rakuten_adjusted,UnitedAirlines_adjusted,JPMorganChase_adjusted
2020-12-22,5.180000000000001,7.8,31.04,27.839999999999996,14.000000000000002,6.8999999999999995,29.76,26.97
2020-12-23,14.000000000000002,6.8999999999999995,29.76,26.97,3.5000000000000004,6.3,24,18.27
2020-12-24,3.5000000000000004,6.3,24,18.27,10.36,6.6,19.84,8.12
2020-12-25,10.36,6.6,19.84,8.12,5.040000000000001,8.1,25.28,8.41
2020-12-26,5.040000000000001,8.1,25.28,8.41,3.08,8.120000000000001,23.7,10.85
2020-12-27,3.08,8.120000000000001,23.7,10.85,5.94,7.280000000000001,27.3,26.97
2020-12-28,5.94,7.280000000000001,27.3,26.97,2.86,7.000000000000001,28.5,24.49
2020-12-29,2.86,7.000000000000001,28.5,24.49,4.95,6.44,24.9,25.11
2020-12-30,4.95,6.44,24.9,25.11,2.42,7.000000000000001,22.8,25.73
2020-12-31,2.42,7.000000000000001,22.8,25.73,2.86,25.480000000000004,21.3,15.81
2021-01-01,2.86,25.480000000000004,21.3,15.81,6.71,27.72,26.4,13.33
2021-01-02,6.71,27.72,26.4,13.33,3.5999999999999996,23,27.6,14.35
2021-01-03,3.5999999999999996,23,27.6,14.35,15,20.93,28.2,28
2021-01-04,15,20.93,28.2,28,11.85,17.02,29.1,30.1
2021-01-05,11.85,17.02,29.1,30.1,4.2,16.1,25.5,24.15
2021-01-06,4.2,16.1,25.5,24.15,8.85,14.95,27.3,23.45
2021-01-07,8.85,14.95,27.3,23.45,3.75,17.25,26.1,27.65
2021-01-08,3.75,17.25,26.1,27.65,11.7,18.17,21.9,15.4
2021-01-09,11.7,18.17,21.9,15.4,4.08,24.360000000000003,23.78,10.8
2021-01-10,4.08,24.360000000000003,23.78,10.8,7.44,21.28,23.78,22.68
2021-01-11,7.44,21.28,23.78,22.68,3,23.24,25.52,32.4
2021-01-12,3,23.24,25.52,32.4,7.68,22.4,26.68,30.24
2021-01-13,7.68,22.4,26.68,30.24,3.5999999999999996,22.96,25.52,28.44
2021-01-14,3.5999999999999996,22.96,25.52,28.44,6.12,20.44,25.229999999999997,36
2021-01-15,6.12,20.44,25.229999999999997,36,2.88,21.28,21.459999999999997,15.48
2021-01-16,2.88,21.28,21.459999999999997,15.48,2.4,19.55,20.25,16.32
2021-01-17,2.4,19.55,20.25,16.32,2.28,19.55,21.87,19.380000000000003
2021-01-18,2.28,19.55,21.87,19.380000000000003,9.48,17.25,22.950000000000003,27.200000000000003
2021-01-19,9.48,17.25,22.950000000000003,27.200000000000003,3.24,15.18,21.6,28.9
2021-01-20,3.24,15.18,21.6,28.9,8.16,16.1,24.3,25.840000000000003
2021-01-21,8.16,16.1,24.3,25.840000000000003,7.44,16.560000000000002,22.950000000000003,26.180000000000003
2021-01-22,7.44,16.560000000000002,22.950000000000003,26.180000000000003,3.48,15.87,19.98,11.9
2021-01-23,3.48,15.87,19.98,11.9,6,17.25,24.49,8.51
2021-01-24,6,17.25,24.49,8.51,2.52,18.4,27.28,32.93
2021-01-25,2.52,18.4,27.28,32.93,6,16.330000000000002,30.38,32.19
2021-01-26,6,16.330000000000002,30.38,32.19,3.48,14.95,31,31.08
2021-01-27,3.48,14.95,31,31.08,7.8,17.48,29.76,27.75
2021-01-28,7.8,17.48,29.76,27.75,5.76,15.87,27.59,29.97
2021-01-29,5.76,15.87,27.59,29.97,3.36,17.02,28.52,19.98
2021-01-30,3.36,17.02,28.52,19.98,6.16,19.55,30.03,13.6
2021-01-31,6.16,19.55,30.03,13.6,3.08,17.71,15.84,31.62
2021-02-01,3.08,17.71,15.84,31.62,3.63,15.41,16.830000000000002,30.6
2021-02-02,3.63,15.41,16.830000000000002,30.6,8.58,17.02,16.830000000000002,26.180000000000003
2021-02-03,8.58,17.02,16.830000000000002,26.180000000000003,3.63,16.1,16.17,28.22
2021-02-04,3.63,16.1,16.17,28.22,8.47,17.48,15.18,24.14
2021-02-05,8.47,17.48,15.18,24.14,4.51,16.560000000000002,13.86,18.02
2021-02-06,4.51,16.560000000000002,13.86,18.02,13,14.28,14.19,16.17
2021-02-07,13,14.28,14.19,16.17,4.16,13.86,15.18,26.4
2021-02-08,4.16,13.86,15.18,26.4,8.19,13.86,16.5,26.4
2021-02-09,8.19,13.86,16.5,26.4,8.58,14.49,16.830000000000002,22.44
2021-02-10,8.58,14.49,16.830000000000002,22.44,4.29,14.49,16.17,21.78
2021-02-11,4.29,14.49,16.17,21.78,10.4,13.86,16.17,33
2021-02-12,10.4,13.86,16.17,33,7.67,16.169999999999998,16.830000000000002,16.17
2021-02-13,7.67,16.169999999999998,16.830000000000002,16.17,12.74,21.75,21.73,13.86
2021-02-14,12.74,21.75,21.73,13.86,4.8100000000000005,25,25.42,18.48
2021-02-15,4.8100000000000005,25,25.42,18.48,9.1,24,25.83,29.37
2021-02-16,9.1,24,25.83,29.37,4.8100000000000005,18.25,24.19,25.41
2021-02-17,4.8100000000000005,18.25,24.19,25.41,11.18,17.25,25.01,24.42
2021-02-18,11.18,17.25,25.01,24.42,5.46,17.5,22.549999999999997,28.380000000000003
2021-02-19,5.46,17.5,22.549999999999997,28.380000000000003,8.84,18.75,29.52,24.75
2021-02-20,8.84,18.75,29.52,24.75,10.2,17.04,47,15.749999999999998
2021-02-21,10.2,17.04,47,15.749999999999998,3.48,17.04,37.129999999999995,28.35
2021-02-22,3.48,17.04,37.129999999999995,28.35,4.56,18.96,30.549999999999997,30.1
2021-02-23,4.56,18.96,30.549999999999997,30.1,7.8,16.8,28.2,34.3
2021-02-24,7.8,16.8,28.2,34.3,8.28,20.16,28.67,26.6
2021-02-25,8.28,20.16,28.67,26.6,4.4399999999999995,17.04,26.79,28.7
2021-02-26,4.4399999999999995,17.04,26.79,28.7,10.2,19.44,24.44,15.05
2021-02-27,10.2,19.44,24.44,15.05,4.7,19.32,22.549999999999997,12.6
2021-02-28,4.7,19.32,22.549999999999997,12.6,10,23,34.03,31.85
2021-03-01,10,23,34.03,31.85,3.9,19.55,34.03,35
2021-03-02,3.9,19.55,34.03,35,4.6000000000000005,17.25,35.26,32.9
2021-03-03,4.6000000000000005,17.25,35.26,32.9,8.9,17.71,36.08,26.6
2021-03-04,8.9,17.71,36.08,26.6,6.7,15.87,33.62,24.15
2021-03-05,6.7,15.87,33.62,24.15,3.5,18.86,33.62,13.65
2021-03-06,3.5,18.86,33.62,13.65,1.74,17.22,37.8,11.55
2021-03-07,1.74,17.22,37.8,11.55,2.1,17.22,38.25,27.06
2021-03-08,2.1,17.22,38.25,27.06,1.86,16.38,44.55,26.07
2021-03-09,1.86,16.38,44.55,26.07,1.98,15.33,45,27.39
2021-03-10,1.98,15.33,45,27.39,2.34,15.54,39.15,21.45
2021-03-11,2.34,15.54,39.15,21.45,5.279999999999999,15.12,38.25,21.78
2021-03-12,5.279999999999999,15.12,38.25,21.78,2.46,18.06,37.35,15.510000000000002
2021-03-13,2.46,18.06,37.35,15.510000000000002,7.300000000000001,17.6,37.8,10.88
2021-03-14,7.300000000000001,17.6,37.8,10.88,4.6000000000000005,19.58,38.64,26.180000000000003
2021-03-15,4.6000000000000005,19.58,38.64,26.180000000000003,7.5,17.82,37.8,26.180000000000003
2021-03-16,7.5,17.82,37.8,26.180000000000003,4,16.28,38.64,26.520000000000003
2021-03-17,4,16.28,38.64,26.520000000000003,7.800000000000001,18.48,37.379999999999995,26.520000000000003
2021-03-18,7.800000000000001,18.48,37.379999999999995,26.520000000000003,4.800000000000001,16.94,36.12,31.62
2021-03-19,4.800000000000001,16.94,36.12,31.62,9.4,17.82,32.339999999999996,10.2
2021-03-20,9.4,17.82,32.339999999999996,10.2,6.6000000000000005,17.849999999999998,33.21,8.5
2021-03-21,6.6000000000000005,17.849999999999998,33.21,8.5,3.6,18.27,34.85,27.200000000000003
2021-03-22,3.6,18.27,34.85,27.200000000000003,4.5,16.38,35.669999999999995,21.42
2021-03-23,4.5,16.38,35.669999999999995,21.42,8.3,16.169999999999998,35.669999999999995,29.24
2021-03-24,8.3,16.169999999999998,35.669999999999995,29.24,7.2,17.849999999999998,35.669999999999995,24.48
2021-03-25,7.2,17.849999999999998,35.669999999999995,24.48,7.4,15.54,31.979999999999997,26.520000000000003
2021-03-26,7.4,15.54,31.979999999999997,26.520000000000003,6.300000000000001,17.009999999999998,31.159999999999997,13.6
2021-03-27,6.300000000000001,17.009999999999998,31.159999999999997,13.6,3.28,16.8,34.44,10.24
2021-03-28,3.28,16.8,34.44,10.24,2.88,14.7,33.6,24.32
2021-03-29,2.88,14.7,33.6,24.32,5.36,19.11,34.86,24.96
2021-03-30,5.36,19.11,34.86,24.96,3.2,17.849999999999998,36.12,24
2021-03-31,3.2,17.849999999999998,36.12,24,2.32,18.69,35.28,24.64
2021-04-01,2.32,18.69,35.28,24.64,3.36,18.06,33.6,21.44
2021-04-02,3.36,18.06,33.6,21.44,5.28,18.69,28.14,12.48
2021-04-03,5.28,18.69,28.14,12.48,2.72,17.2,27.3,9.25
2021-04-04,2.72,17.2,27.3,9.25,3.2,18.2,34.86,27.75
2021-04-05,3.2,18.2,34.86,27.75,1.68,15.6,38.64,34.04
2021-04-06,1.68,15.6,38.64,34.04,3.92,16.8,38.22,32.19
2021-04-07,3.92,16.8,38.22,32.19,2.24,16.400000000000002,35.28,32.93
2021-04-08,2.24,16.400000000000002,35.28,32.93,2,15.8,30.66,25.9
2021-04-09,2,15.8,30.66,25.9,3.52,17.400000000000002,28.14,19.98
2021-04-10,3.52,17.400000000000002,28.14,19.98,6.37,17.43,31.92,5.55
2021-04-11,6.37,17.43,31.92,5.55,3.12,18.48,42,32.93
2021-04-12,3.12,18.48,42,32.93,8.32,18.69,31.08,30.71
2021-04-13,8.32,18.69,31.08,30.71,4.16,19.11,31.08,37
2021-04-14,4.16,19.11,31.08,37,9.88,18.9,31.5,34.04
2021-04-15,9.88,18.9,31.5,34.04,8.97,17.64,30.24,30.71
2021-04-16,8.97,17.64,30.24,30.71,4.68,17.64,27.72,13.32
2021-04-17,4.68,17.64,27.72,13.32,15,19.14,30.24,13.32
2021-04-18,15,19.14,30.24,13.32,6.75,20.24,32.339999999999996,29.23
2021-04-19,6.75,20.24,32.339999999999996,29.23,13.05,22,34.019999999999996,33.3
2021-04-20,13.05,22,34.019999999999996,33.3,7.05,18.92,32.339999999999996,28.86
2021-04-21,7.05,18.92,32.339999999999996,28.86,9.6,20.46,33.6,27.01
2021-04-22,9.6,20.46,33.6,27.01,4.95,17.38,32.339999999999996,27.01
2021-04-23,4.95,17.38,32.339999999999996,27.01,11.7,18.48,29.82,18.13
2021-04-24,11.7,18.48,29.82,18.13,5.16,18.4,31.08,15.989999999999998
2021-04-25,5.16,18.4,31.08,15.989999999999998,10.2,16.8,32.339999999999996,36.9
2021-04-26,10.2,16.8,32.339999999999996,36.9,4.32,17.6,33.18,40.18
2021-04-27,4.32,17.6,33.18,40.18,9.12,16.8,34.019999999999996,37.309999999999995
2021-04-28,9.12,16.8,34.019999999999996,37.309999999999995,3.84,18,35.28,31.979999999999997
2021-04-29,3.84,18,35.28,31.979999999999997,5.64,17.6,30.24,38.54
2021-04-30,5.64,17.6,30.24,38.54,1.08,14.2,25.619999999999997,25.42
2021-05-01,1.08,14.2,25.619999999999997,25.42,2.21,14.91,25.200000000000003,20.35
2021-05-02,2.21,14.91,25.200000000000003,20.35,1.4300000000000002,15.54,25.6,34.41
2021-05-03,1.4300000000000002,15.54,25.6,34.41,2.47,16.169999999999998,27.200000000000003,37
2021-05-04,2.47,16.169999999999998,27.200000000000003,37,2.47,12.39,27.200000000000003,25.53
2021-05-05,2.47,12.39,27.200000000000003,25.53,1.17,15.75,26,31.45
2021-05-06,1.17,15.75,26,31.45,2.34,14.91,25.200000000000003,31.82
2021-05-07,2.34,14.91,25.200000000000003,31.82,1.56,13.86,23.200000000000003,22.57
2021-05-08,1.56,13.86,23.200000000000003,22.57,3.68,18.25,24.64,7.199999999999999
2021-05-09,3.68,18.25,24.64,7.199999999999999,1.76,23.25,29.92,34.56
2021-05-10,1.76,23.25,29.92,34.56,4.16,23,33,30.959999999999997
2021-05-11,4.16,23,33,30.959999999999997,4.16,23,29.92,32.4
2021-05-12,4.16,23,29.92,32.4,1.92,20,31.24,34.92
2021-05-13,1.92,20,31.24,34.92,2.56,22.75,30.36,35.64
2021-05-14,2.56,22.75,30.36,35.64,4.32,23.25,26.84,19.08
2021-05-15,4.32,23.25,26.84,19.08,8.99,25,28.8,15.749999999999998
2021-05-16,8.99,25,28.8,15.749999999999998,6.2,24.75,33.75,31.85
2021-05-17,6.2,24.75,33.75,31.85,3.41,20.75,32.85,32.199999999999996
2021-05-18,3.41,20.75,32.85,32.199999999999996,5.58,18,32.85,29.749999999999996
2021-05-19,5.58,18,32.85,29.749999999999996,19.84,16.5,32.85,25.549999999999997
2021-05-20,19.84,16.5,32.85,25.549999999999997,7.44,18.75,31.05,32.199999999999996
2021-05-21,7.44,18.75,31.05,32.199999999999996,31,17.25,28.8,17.15
2021-05-22,31,17.25,28.8,17.15,1.08,18.96,36.85,16.65
2021-05-23,1.08,18.96,36.85,16.65,0.6,18.48,48.95,29.23
2021-05-24,0.6,18.48,48.95,29.23,0.42,18.48,55.00000000000001,33.3
2021-05-25,0.42,18.48,55.00000000000001,33.3,0.48,19.68,46.75000000000001,31.82
2021-05-26,0.48,19.68,46.75000000000001,31.82,0.36,18.72,46.2,32.93
2021-05-27,0.36,18.72,46.2,32.93,0.36,17.28,40.7,30.34
2021-05-28,0.36,17.28,40.7,30.34,0.36,21.36,40.150000000000006,21.09
2021-05-29,0.36,21.36,40.150000000000006,21.09,0.3,20.93,35.64,11.55
2021-05-30,0.3,20.93,35.64,11.55,0.3,21.62,41.580000000000005,8.25
2021-05-31,0.3,21.62,41.580000000000005,8.25,2.85,21.16,41.580000000000005,25.08
2021-06-01,2.85,21.16,41.580000000000005,25.08,3.9,20.24,45.36,27.72
2021-06-02,3.9,20.24,45.36,27.72,3.1500000000000004,18.86,48.6,30.03
2021-06-03,3.1500000000000004,18.86,48.6,30.03,3.75,18.17,46.440000000000005,21.12
2021-06-04,3.75,18.17,46.440000000000005,21.12,3.1500000000000004,17.48,38.34,12.87
2021-06-05,3.1500000000000004,17.48,38.34,12.87,2.48,16.169999999999998,41.870000000000005,14
2021-06-06,2.48,16.169999999999998,41.870000000000005,14,1.8,15.96,40.81,22.049999999999997
2021-06-07,1.8,15.96,40.81,22.049999999999997,2.04,17.43,44.52,31.499999999999996
2021-06-08,2.04,17.43,44.52,31.499999999999996,2.12,14.91,43.46,35
2021-06-09,2.12,14.91,43.46,35,2.12,18.9,41.870000000000005,24.85
2021-06-10,2.12,18.9,41.870000000000005,24.85,1.8,16.169999999999998,41.870000000000005,24.5
2021-06-11,1.8,16.169999999999998,41.870000000000005,24.5,2.28,15.54,37.63,9.45
2021-06-12,2.28,15.54,37.63,9.45,2.08,18.48,42.120000000000005,18.5
2021-06-13,2.08,18.48,42.120000000000005,18.5,1.72,16.38,42.120000000000005,28.49
2021-06-14,1.72,16.38,42.120000000000005,28.49,1.72,16.59,46.440000000000005,31.82
2021-06-15,1.72,16.59,46.440000000000005,31.82,2.36,15.33,44.82,33.3
2021-06-16,2.36,15.33,44.82,33.3,2.04,18.06,45.900000000000006,32.56
2021-06-17,2.04,18.06,45.900000000000006,32.56,2.08,15.75,43.2,24.42
2021-06-18,2.08,15.75,43.2,24.42,2.6,14.49,38.88,14.06
2021-06-19,2.6,14.49,38.88,14.06,3.45,16.79,41.76,11.31
2021-06-20,3.45,16.79,41.76,11.31,2.85,23,57.99999999999999,32.370000000000005
2021-06-21,2.85,23,57.99999999999999,32.370000000000005,2.0500000000000003,21.62,51.62,31.98
2021-06-22,2.0500000000000003,21.62,51.62,31.98,5,21.16,48.13999999999999,33.15
2021-06-23,5,21.16,48.13999999999999,33.15,3.85,17.48,45.239999999999995,38.22
2021-06-24,3.85,17.48,45.239999999999995,38.22,3,16.560000000000002,47.559999999999995,33.54
2021-06-25,3,16.560000000000002,47.559999999999995,33.54,3,17.25,47.559999999999995,18.33
2021-06-26,3,17.25,47.559999999999995,18.33,2.24,13.8,47.2,8.399999999999999
2021-06-27,2.24,13.8,47.2,8.399999999999999,2.36,15.8,53.69,28
2021-06-28,2.36,15.8,53.69,28,2.12,15,57.23,33.599999999999994
2021-06-29,2.12,15,57.23,33.599999999999994,2.36,15.6,51.33,24.5
2021-06-30,2.36,15.6,51.33,24.5,1.28,17.6,49.559999999999995,21.35
2021-07-01,1.28,17.6,49.559999999999995,21.35,1.2,18.6,51.33,25.549999999999997
2021-07-02,1.2,18.6,51.33,25.549999999999997,0.92,18.6,49.559999999999995,11.2
2021-07-03,0.92,18.6,49.559999999999995,11.2,0.96,20.79,49.6,8.91
2021-07-04,0.96,20.79,49.6,8.91,1,20.16,50.84,11.88
2021-07-05,1,20.16,50.84,11.88,0.84,19.11,55.8,23.43
2021-07-06,0.84,19.11,55.8,23.43,1.04,16.59,57.04,21.78
2021-07-07,1.04,16.59,57.04,21.78,0.92,21,55.18,23.43
2021-07-08,0.92,21,55.18,23.43,1.12,18.27,62,20.790000000000003
2021-07-09,1.12,18.27,62,20.790000000000003,0.92,18.69,50.84,10.23
2021-07-10,0.92,18.69,50.84,10.23,0.84,17.400000000000002,49.559999999999995,14.76
2021-07-11,0.84,17.400000000000002,49.559999999999995,14.76,1.04,18.8,54.87,27.47
2021-07-12,1.04,18.8,54.87,27.47,0.96,19.200000000000003,57.82,41
2021-07-13,0.96,19.200000000000003,57.82,41,1.16,18.8,55.459999999999994,33.21
2021-07-14,1.16,18.8,55.459999999999994,33.21,1.04,16.6,51.33,31.979999999999997
2021-07-15,1.04,16.6,51.33,31.979999999999997,1.16,17.8,47.2,30.34
2021-07-16,1.16,17.8,47.2,30.34,0.96,16.8,46.61,18.04
2021-07-17,0.96,16.8,46.61,18.04,1.2000000000000002,18.05,47.6,10.85
2021-07-18,1.2000000000000002,18.05,47.6,10.85,1.2000000000000002,17.86,47.6,24.5
2021-07-19,1.2000000000000002,17.86,47.6,24.5,1.15,16.91,49.84,24.85
2021-07-20,1.15,16.91,49.84,24.85,1.7000000000000002,17.67,45.92,18.2
2021-07-21,1.7000000000000002,17.67,45.92,18.2,1.25,15.77,52.080000000000005,26.6
2021-07-22,1.25,15.77,52.080000000000005,26.6,1.7000000000000002,17.1,45.36000000000001,23.799999999999997
2021-07-23,1.7000000000000002,17.1,45.36000000000001,23.799999999999997,1.65,12.54,42.56,12.25
2021-07-24,1.65,12.54,42.56,12.25,1.96,15.84,35.5,9.72
2021-07-25,1.96,15.84,35.5,9.72,1.96,14.22,42,23.76
2021-07-26,1.96,14.22,42,23.76,2.1700000000000004,16.38,42,28.08
2021-07-27,2.1700000000000004,16.38,42,28.08,2.24,13.32,39,29.52
2021-07-28,2.24,13.32,39,29.52,3.640000000000001,14.94,39.5,21.6
2021-07-29,3.640000000000001,14.94,39.5,21.6,7.000000000000001,13.86,34.5,21.96
2021-07-30,7.000000000000001,13.86,34.5,21.96,3.5000000000000004,11.88,33.5,14.04
2021-07-31,3.5000000000000004,11.88,33.5,14.04,6.12,17.86,38.88,15.12
2021-08-01,6.12,17.86,38.88,15.12,6.24,16.53,54,28.799999999999997
2021-08-02,6.24,16.53,54,28.799999999999997,12,16.72,52.38,32.4
2021-08-03,12,16.72,52.38,32.4,11.04,14.82,43.2,36
2021-08-04,11.04,14.82,43.2,36,8.52,16.72,46.98,29.16
2021-08-05,8.52,16.72,46.98,29.16,8.76,14.44,46.98,28.44
2021-08-06,8.76,14.44,46.98,28.44,8.04,15.01,42.66,14.4
2021-08-07,8.04,15.01,42.66,14.4,3.2900000000000005,14.62,42.400000000000006,13.6
2021-08-08,3.2900000000000005,14.62,42.400000000000006,13.6,2.87,14.62,47.17,23.12
2021-08-09,2.87,14.62,47.17,23.12,3.3600000000000003,12.58,42.400000000000006,24.82
2021-08-10,3.3600000000000003,12.58,42.400000000000006,24.82,3.01,13.43,42.93,28.9
2021-08-11,3.01,13.43,42.93,28.9,3.22,13.43,45.05,28.9
2021-08-12,3.22,13.43,45.05,28.9,3.08,13.43,38.690000000000005,24.48
2021-08-13,3.08,13.43,38.690000000000005,24.48,3.22,12.920000000000002,38.690000000000005,14.96
2021-08-14,3.22,12.920000000000002,38.690000000000005,14.96,2.28,19,32.660000000000004,9.86
2021-08-15,2.28,19,32.660000000000004,9.86,2.4,17.1,36.34,28.22
2021-08-16,2.4,17.1,36.34,28.22,2.16,16.72,37.72,24.48
2021-08-17,2.16,16.72,37.72,24.48,2.28,15.01,39.56,26.860000000000003
2021-08-18,2.28,15.01,39.56,26.860000000000003,2.28,15.96,37.72,25.840000000000003
2021-08-19,2.28,15.96,37.72,25.840000000000003,1.92,16.15,36.8,21.42
2021-08-20,1.92,16.15,36.8,21.42,1.86,14.63,32.2,12.920000000000002
2021-08-21,1.86,14.63,32.2,12.920000000000002,1.4,20.79,38.71,14.7
2021-08-22,1.4,20.79,38.71,14.7,1.25,19.74,38.22,30.1
2021-08-23,1.25,19.74,38.22,30.1,1.35,19.53,40.18,26.6
2021-08-24,1.35,19.53,40.18,26.6,1.5,21,37.24,28.35
2021-08-25,1.5,21,37.24,28.35,1.25,18.9,38.22,31.499999999999996
2021-08-26,1.25,18.9,38.22,31.499999999999996,1.55,20.37,36.26,19.6
2021-08-27,1.55,20.37,36.26,19.6,1.5,18.06,31.36,14.7
2021-08-28,1.5,18.06,31.36,14.7,1.04,16.15,30.360000000000003,8.5
2021-08-29,1.04,16.15,30.360000000000003,8.5,1.04,16.15,34.5,21.76
2021-08-30,1.04,16.15,34.5,21.76,0.96,15.58,35.88,28.9
2021-08-31,0.96,15.58,35.88,28.9,4,15.96,39.1,27.880000000000003
2021-09-01,4,15.96,39.1,27.880000000000003,3.6,15.58,46,34
2021-09-02,3.6,15.58,46,34,3.4,14.06,39.56,26.520000000000003
2021-09-03,3.4,14.06,39.56,26.520000000000003,3.24,15.01,31.74,13.260000000000002
2021-09-04,3.24,15.01,31.74,13.260000000000002,3.16,15,33.37,8.32
2021-09-05,3.16,15,33.37,8.32,3,20,43.71,13.12
2021-09-06,3,20,43.71,13.12,2.92,17.400000000000002,42.77,25.6
2021-09-07,2.92,17.400000000000002,42.77,25.6,3.24,13.6,39.95,32
2021-09-08,3.24,13.6,39.95,32,3.48,15.4,42.77,22.72
2021-09-09,3.48,15.4,42.77,22.72,3.6,13.4,40.89,24
2021-09-10,3.6,13.4,40.89,24,2.2,13.8,39.48,12.48
2021-09-11,2.2,13.8,39.48,12.48,1.89,12.96,38.879999999999995,10.2
2021-09-12,1.89,12.96,38.879999999999995,10.2,1.89,14.04,46.08,34
2021-09-13,1.89,14.04,46.08,34,1.86,13.5,44.16,29.58
2021-09-14,1.86,13.5,44.16,29.58,2.07,12.42,42.72,26.180000000000003
2021-09-15,2.07,12.42,42.72,26.180000000000003,2.58,11.88,42.239999999999995,28.56
2021-09-16,2.58,11.88,42.239999999999995,28.56,2.28,13.32,46.08,22.1
2021-09-17,2.28,13.32,46.08,22.1,2.01,12.96,39.84,14.62
2021-09-18,2.01,12.96,39.84,14.62,2.32,14.63,42.77,11.22
2021-09-19,2.32,14.63,42.77,11.22,2.36,14.44,42.77,24.14
2021-09-20,2.36,14.44,42.77,24.14,2.6,15.39,42.77,28.9
2021-09-21,2.6,15.39,42.77,28.9,3.16,12.16,41.83,24.82
2021-09-22,3.16,12.16,41.83,24.82,3.72,15.01,41.83,28.22
2021-09-23,3.72,15.01,41.83,28.22,3.52,13.49,40.419999999999995,26.860000000000003
2021-09-24,3.52,13.49,40.419999999999995,26.860000000000003,3.4,15.01,34.78,15.3
2021-09-25,3.4,15.01,34.78,15.3,2.68,17,38.22,12.58
2021-09-26,2.68,17,38.22,12.58,3.24,15.6,42.14,28.86
2021-09-27,3.24,15.6,42.14,28.86,3.68,16.6,43.61,33.3
2021-09-28,3.68,16.6,43.61,33.3,3.44,17.400000000000002,49,31.08
2021-09-29,3.44,17.400000000000002,49,31.08,3.84,16.400000000000002,47.04,36.26
2021-09-30,3.84,16.400000000000002,47.04,36.26,0.4,14.6,33.81,25.53
2021-10-01,0.4,14.6,33.81,25.53,0.52,15.2,28.42,17.39
2021-10-02,0.52,15.2,28.42,17.39,0.96,14.44,31,12.95
2021-10-03,0.96,14.44,31,12.95,1.2,13.87,37.5,26.64
2021-10-04,1.2,13.87,37.5,26.64,2.8000000000000003,13.49,35,30.71
2021-10-05,2.8000000000000003,13.49,35,30.71,1.44,14.44,35,28.12
2021-10-06,1.44,14.44,35,28.12,2.56,13.68,34.5,30.71
2021-10-07,2.56,13.68,34.5,30.71,1.44,13.49,34.5,34.04
2021-10-08,1.44,13.49,34.5,34.04,3.04,13.3,35,20.35
2021-10-09,3.04,13.3,35,20.35,1.36,16.06,41.8,10.66
2021-10-10,1.36,16.06,41.8,10.66,1.28,18.7,43.45,32.39
2021-10-11,1.28,18.7,43.45,32.39,1.28,17.6,45.1,41
2021-10-12,1.28,17.6,45.1,41,2.96,19.8,44.55,34.44
2021-10-13,2.96,19.8,44.55,34.44,1.6,18.7,42.35,37.309999999999995
2021-10-14,1.6,18.7,42.35,37.309999999999995,1.52,16.28,39.05,36.489999999999995
2021-10-15,1.52,16.28,39.05,36.489999999999995,2.48,17.82,35.75,25.01
2021-10-16,2.48,17.82,35.75,25.01,3.61,19.09,35.88,12.920000000000002
2021-10-17,3.61,19.09,35.88,12.920000000000002,3.42,18.86,37.96,24.48
2021-10-18,3.42,18.86,37.96,24.48,5.13,20.24,39.52,32.64
2021-10-19,5.13,20.24,39.52,32.64,17.67,18.4,38.48,24.48
2021-10-20,17.67,18.4,38.48,24.48,7.22,18.630000000000003,38.48,25.840000000000003
2021-10-21,7.22,18.630000000000003,38.48,25.840000000000003,19,19.55,36.4,24.14
2021-10-22,19,19.55,36.4,24.14,7.03,17.02,32.76,12.58
2021-10-23,7.03,17.02,32.76,12.58,6.4799999999999995,21.16,35.1,13.6
2021-10-24,6.4799999999999995,21.16,35.1,13.6,11.7,20.01,54,24.14
2021-10-25,11.7,20.01,54,24.14,5.76,23,42.120000000000005,24.48
2021-10-26,5.76,23,42.120000000000005,24.48,12.78,19.32,38.34,26.520000000000003
2021-10-27,12.78,19.32,38.34,26.520000000000003,5.9399999999999995,18.86,39.42,24.82
2021-10-28,5.9399999999999995,18.86,39.42,24.82,12.96,18.4,36.72,18.360000000000003
2021-10-29,12.96,18.4,36.72,18.360000000000003,5.22,19.55,33.480000000000004,13.6
2021-10-30,5.22,19.55,33.480000000000004,13.6,8.8,23.4,36,9.1
2021-10-31,8.8,23.4,36,9.1,4,5.2,44.5,25.549999999999997
2021-11-01,4,5.2,44.5,25.549999999999997,3.68,5.46,43,35
2021-11-02,3.68,5.46,43,35,4.64,4.16,46,28
2021-11-03,4.64,4.16,46,28,12.32,4.94,45.5,25.549999999999997
2021-11-04,12.32,4.94,45.5,25.549999999999997,4.64,5.46,42,22.049999999999997
2021-11-05,4.64,5.46,42,22.049999999999997,10.88,5.46,38,13.65
2021-11-06,10.88,5.46,38,13.65,8.05,6.3,39.36,12.6
2021-11-07,8.05,6.3,39.36,12.6,14.03,6.3,48,27.299999999999997
2021-11-08,14.03,6.3,48,27.299999999999997,17.94,6.3,46.559999999999995,27.65
2021-11-09,17.94,6.3,46.559999999999995,27.65,10.12,6,42.239999999999995,25.549999999999997
2021-11-10,10.12,6,42.239999999999995,25.549999999999997,18.4,7.8,43.68,21
2021-11-11,18.4,7.8,43.68,21,8.74,6.8999999999999995,43.2,24.15
