Date,Golden State Warriors,GoldenStateWarriors_adjusted,Rakuten,Rakuten_adjusted,United Airlines,UnitedAirlines_adjusted,JPMorgan Chase,JPMorganChase_adjusted,Article_Count,Rakuten_Count,UnitedAirlines_Count,Chase_Count,Win,Abs_Point_Difference,Hi_Points_Player,Hi_Points_Value,Hi_Rebounds_Player,Hi_Rebounds_Value,Hi_Assists_Player,Hi_Assists_Value,Curry_Hi_Points,Curry_Hi_Points_Value
2022-03-30,3.5999999999999996,7.56,20.88,21.119999999999997,54.120000000000005,48.18,23.76,21.78,2.0,0.0,0.0,0.0,0.0,4.0,Poole,38.0,Green,10.0,Poole,7.0,0.0,
2022-03-31,7.56,1.56,21.119999999999997,22.8,48.18,50.16,21.78,31.68,1.0,0.0,0.0,2.0,,,,,,,,,,
2022-04-01,1.56,2.04,22.8,23.04,50.16,48.84,31.68,14.52,1.0,0.0,0.0,0.0,,,,,,,,,,
2022-04-02,2.04,4.68,23.04,20.16,48.84,62.64,14.52,19.38,1.0,0.0,0.0,0.0,1.0,4.0,Thompson,36.0,Green,9.0,Green,7.0,0.0,
2022-04-03,4.68,3.51,20.16,17.43,62.64,63.36,19.38,34.2,0.0,0.0,0.0,0.0,1.0,19.0,Wiggins,25.0,Bjelica,12.0,Bjelica,6.0,0.0,
2022-04-04,3.51,1.69,17.43,18.9,63.36,57.599999999999994,34.2,36.1,1.0,0.0,0.0,0.0,,,,,,,,,,
2022-04-05,1.69,1.95,18.9,18.27,57.599999999999994,64.8,36.1,34.2,0.0,0.0,0.0,0.0,,,,,,,,,,
2022-04-06,1.95,2.08,18.27,19.53,64.8,61.919999999999995,34.2,29.26,0.0,0.0,0.0,0.0,,,,,,,,,,
2022-04-07,2.08,3.64,19.53,17.22,61.919999999999995,56.16,29.26,32.68,1.0,0.0,0.0,0.0,1.0,16.0,Thompson,33.0,Porter Jr.,8.0,Poole,11.0,0.0,
2022-04-08,3.64,2.47,17.22,19.74,56.16,52.559999999999995,32.68,20.9,1.0,0.0,0.0,1.0,,,,,,,,,,
2022-04-09,2.47,3.72,19.74,22.77,52.559999999999995,47.52,20.9,16.45,0.0,0.0,0.0,0.0,1.0,6.0,Poole,18.0,Green,13.0,Poole,8.0,0.0,
2022-04-10,3.72,3.84,22.77,20.7,47.52,53.46,16.45,26.95,0.0,0.0,0.0,0.0,1.0,21.0,Thompson,41.0,Bjelica,7.0,Bjelica,7.0,0.0,
